tic_id,sector,period_days,duration_hours,cadence_minutes,cadences_per_transit,sector_duration_days,expected_transits,largest_chunk_points,num_chunks
27240575,81,6.647520065,1.961,2.0000128124956973,58.82962312285344,26.623808894885315,4.0050738673302995,4908,5
27240575,82,6.647520065,1.961,1.99998230629717,58.830520464873224,25.852564002231702,3.889053925289912,4944,4
27240575,83,6.647520065,1.961,1.9999553113302682,58.831314546592836,24.918889500486785,3.7485993659030474,4799,9
27530621,76,41.43962808,10.6468,2.000037920224713,319.3979441790919,27.07827909365733,0.6534392403663033,5103,5
27530621,81,41.43962808,10.6468,2.000013482393115,319.4018468493696,26.62382520676738,0.6424725906171159,4908,5
27530621,82,41.43962808,10.6468,1.999982974230079,319.40671907265505,25.852568032995805,0.6238610052939405,4944,4
27532128,76,23.9109011,5.055,2.000035573291825,151.6473027031232,27.07824847992015,1.1324645761643901,5103,5
27532128,81,23.9109011,5.055,2.000013818324078,151.64895223281596,26.62383357947374,1.113460068615889,4908,5
27532128,82,23.9109011,5.055,1.999984317626513,151.65118912529377,25.85258964130935,1.0812051596545373,4944,4
27532128,83,23.9109011,5.055,1.99995698640123,151.65326157627277,24.918911141978697,1.0421569240641748,4799,9
27534138,40,7.51464,4.965,2.0000312775664497,148.947670639667,28.20052464883065,3.7527445957265617,9729,4
27534138,41,7.51464,4.965,2.0000010333023965,148.94992304484376,26.588988593407976,3.538291733656965,9251,2
27534138,54,7.51464,4.965,2.0000295867794193,148.94779655719913,26.229486856420408,3.4904515527584032,8944,4
27534138,55,7.51464,4.965,1.9999880334944464,148.95089121083342,27.162416174935515,3.6145997911989816,8447,5
27534138,74,7.51464,4.965,1.9999694158468628,148.952277789637,26.70374634122163,3.5535629572702927,4643,6
27534138,75,7.51464,4.965,2.0000013862591004,148.94989675842504,27.697225664293,3.68576880120578,5157,6
27534138,76,7.51464,4.965,2.0000325558066834,148.9475754457639,27.07820352928684,3.603393313490312,5103,6
27534138,81,7.51464,4.965,2.000015158118913,148.9488711076499,26.623845957449248,3.542930327660307,4908,6
27534138,82,7.51464,4.965,1.9999866625948926,148.95099330986946,25.852621406859726,3.4403007205747347,4944,4
27534138,83,7.51464,4.965,1.9999601728341077,148.95296618724723,24.918954762101293,3.3160543634959616,4799,9
27534458,40,8.05333618,5.277,2.000031445204513,158.30751099397042,28.200525640456362,3.5017196612865553,9729,4
27534458,41,8.05333618,5.277,2.0000013685785234,158.30989167024111,26.5889932861096,3.3016122376887536,9251,2
27534458,54,8.05333618,5.277,2.0000297544174828,158.3076448241226,26.22948954887397,3.256971888745115,8944,4
27534458,55,8.05333618,5.277,1.9999880341492826,158.31094716258033,27.16242232655395,3.37281614966109,8057,4
27534458,74,8.05333618,5.277,1.9999692475539632,158.31243424729558,26.703744121647105,3.3158610946807765,4643,6
27534458,75,8.05333618,5.277,2.000001049673301,158.30991691315344,27.697219645620862,3.4392230780586712,5157,6
27534458,81,8.05333618,5.277,2.000015829980839,158.30874698778428,26.623849507650903,3.305940409363477,4908,5
27534458,82,8.05333618,5.277,1.9999869995081099,158.31102906062472,25.85262774043531,3.2101761509272184,4944,4
27534458,83,8.05333618,5.277,1.999960842076689,158.31309960610676,24.918962459948034,3.0942409335689787,4799,9
27626711,34,11.02066,4.32,1.9999843520054128,129.6010139979828,24.981748717845676,2.2668105828367517,8505,2
27626711,44,11.02066,4.32,2.00019844021881,129.58714234955863,23.948190186299144,2.1730268592170656,8070,2
27626711,45,11.02066,4.32,2.000178482121555,129.58843539056127,24.396615670055326,2.213716389948998,8451,2
27626711,46,11.02066,4.32,2.0001171200419776,129.59241106568803,25.55150327109095,2.3185093516260324,8247,2
27626711,71,11.02066,4.32,2.00019952855655,129.5870718393042,23.718996807189797,2.152230157466957,4196,4
27626711,72,11.02066,4.32,2.000169743987499,129.58900152307277,23.192248814469167,2.104433746660288,4574,4
27635334,44,4.733999,3.5496,2.0001992790639633,106.47739064262974,24.006538674932017,5.0710907786275445,8112,2
27635334,45,4.733999,3.5496,2.0001784834312275,106.4784976761914,24.393839508892597,5.152903392859313,8449,2
27635334,46,4.733999,3.5496,2.0001171200419776,106.4817644256403,25.89596795251964,5.470209848485317,8495,2
27635334,71,4.733999,3.5496,2.000200246911845,106.47733912082978,23.660666510420924,4.998029469465652,4160,4
27635334,72,4.733999,3.5496,2.0001700779539533,106.4789451394358,23.393657463522686,4.941627039533107,4574,4
27639443,74,0.646716,1.7,1.9999684100184822,51.00080555725247,26.703737476427705,41.29128933941283,4643,7
27639443,75,0.646716,1.7,2.000001049673301,50.99997323334487,27.697219865995066,42.82748511865343,5157,6
27639443,76,0.646716,1.7,2.0000318839447573,50.999186972369955,27.078202420430898,41.87031466738244,5103,4
27639443,81,0.646716,1.7,2.0000153270666488,50.99960916279565,26.623853545865586,41.1677669113886,4908,5
27639443,82,0.646716,1.7,1.9999869981984375,51.000331548095204,25.852625457880094,39.9752371332704,4944,4
27639443,83,0.646716,1.7,1.9999601728341077,51.001015612954745,24.918954776536793,38.531526630757234,4799,9
27642556,76,3.53232449,2.8072,2.0000372503272956,84.21443149243194,27.07826816225861,7.665849567025086,5103,5
27642556,81,3.53232449,2.8072,2.0000138176692417,84.21541816960334,26.623830721011927,7.537198464179582,4908,5
27642556,82,3.53232449,2.8072,1.9999833124529687,84.21670268509344,25.852576881491586,7.318856734334616,4944,4
27642556,83,3.53232449,2.8072,1.9999554789683316,84.21787473333401,24.91889166860574,7.0545307315766275,4799,9
27644083,74,3.709213846,2.5575,1.9999692485362175,76.72617972116844,26.7037514901549,7.199302223826246,4643,7
27644083,75,3.709213846,2.5575,2.000006078160368,76.72476682728153,27.697283287665414,7.467157310850126,5157,6
27644083,81,3.709213846,2.5575,2.000013147771824,76.72449562191913,26.62382194387874,7.177753305485407,4908,5
27644083,82,3.709213846,2.5575,1.999981970693625,76.72569165550085,25.852555859678432,6.969820811910782,4944,4
27649489,75,40.0306015,4.979,2.000002727363608,149.36979630712673,27.697242632408233,0.6919017350365877,5157,6
27649489,76,40.0306015,4.979,2.0000345681182807,149.36741832470804,27.078239122340165,0.6764384772569596,5103,4
27649489,82,40.0306015,4.979,1.999984988506185,149.3711211418306,25.85259968585615,0.6458209149281993,4944,4
27769737,74,1.22621732,2.1486,1.9999680753971916,64.45902891444776,26.703736331250184,21.777327636548296,4643,7
27769737,75,1.22621732,2.1486,2.0000040691229515,64.45786885650321,27.69725997247042,22.587562188789196,5157,6
27769737,76,1.22621732,2.1486,2.0000374186201952,64.45679405785206,27.078272522710904,22.08276794093147,5103,6
27769737,81,1.22621732,2.1486,2.0000144888763316,64.45753304138756,26.62383976287356,21.712170696523483,4908,5
27769737,82,1.22621732,2.1486,1.9999836467468413,64.45852705330557,25.85257839535643,21.083194612971567,4944,4
27769737,83,1.22621732,2.1486,1.9999551423825324,64.45944574857978,24.918885943998703,20.321753360977404,4799,9
27776660,74,2.757982666,2.2906,1.9999679077591281,68.71910267499777,26.70372739823688,9.682340548197223,4643,6
27776660,75,2.757982666,2.2906,2.0000013862591004,68.71795236955658,27.697224152872877,10.04256643608393,5157,6
27776660,76,2.757982666,2.2906,2.000033225704101,68.71685841699775,27.07821986433555,9.818125471980595,5103,4
27776660,81,2.757982666,2.2906,2.0000161639472935,68.71744462742345,26.623858242408915,9.653381281406833,4908,5
27776660,82,2.757982666,2.2906,1.9999863296106923,68.71846970411674,25.852617392975844,9.373741797467789,4944,4
27776660,83,2.757982666,2.2906,1.9999588317296002,68.71941452971954,24.918936464290255,9.035204162624803,4799,9
27845000,74,17.2923453,6.724,1.9999672372068744,201.72330450944713,26.703721925436184,1.544251023337834,4643,7
27845000,75,17.2923453,6.724,2.0000003797758836,201.71996169581166,27.697211879205497,1.6017036092383314,5157,6
27845000,76,17.2923453,6.724,2.0000320515828207,201.71676732916282,27.078204231154814,1.5659069814639204,5103,4
27845000,81,17.2923453,6.724,2.0000168358092196,201.7183019545761,26.62386606877817,1.5396330345530498,4908,5
27845000,82,17.2923453,6.724,1.9999873347842367,201.7212774217513,25.852630020545803,1.4950331821413374,4944,4
27845000,83,17.2923453,6.724,1.9999600038863719,201.72403408869448,24.918951121444934,1.4410394130543376,4799,9
27846759,74,5.1762429,5.15,1.9999670689139748,154.50254396828328,26.70372095558014,5.158900281820263,4643,7
27846759,75,5.1762429,5.15,2.0000020548468456,154.49984126324426,27.697229827654155,5.350836574468744,5157,6
27846759,76,5.1762429,5.15,2.000034399825381,154.49734265919534,27.07823606038437,5.231252973152471,5103,4
27846759,81,5.1762429,5.15,2.000016165256966,154.49875124399261,26.623860184216483,5.143471954188333,4908,5
27846759,82,5.1762429,5.15,1.9999859920426388,154.5010821222853,25.85260881956947,4.994473659566761,4944,4
27846759,83,5.1762429,5.15,1.9999576582631562,154.50327096842042,24.91891981422168,4.814093985856359,4799,9
