tic_id,sector,fits_file,period,t0_bjd,t0_btjd,duration_hours,tstart,tstop,matched_transit_time
237099296,20,tess2019357164649-s0020-0000000237099296-0165-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1842.503684781615,1868.823508393534,1847.5461168559489
237099296,21,tess2020020091053-s0021-0000000237099296-0167-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1870.434636003669,1897.782033010901,1881.5579307457488
237099296,22,tess2020049080258-s0022-0000000237099296-0174-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1899.319533812122,1926.494444317503,1904.232473338949
237099296,23,tess2020078014623-s0023-0000000237099296-0177-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1928.105541218204,1954.876052156776,1938.2442872287488
237099296,24,tess2020106103520-s0024-0000000237099296-0180-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1955.795476081149,1982.28111673164,1960.9188298219487
237099296,25,tess2020133194932-s0025-0000000237099296-0182-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,1983.632478284939,2009.305586889253,1994.9306437117489
237099296,26,tess2020160202036-s0026-0000000237099296-0188-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2010.266677508703,2035.134297182061,2017.6051863049488
237099296,40,tess2021175071901-s0040-0000000237099296-0211-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2390.652352034273,2418.85333401131,2391.735139092749
237099296,41,tess2021204101404-s0041-0000000237099296-0212-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2419.988039544254,2446.578136520021,2425.746952982549
237099296,47,tess2021364111932-s0047-0000000237099296-0218-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2579.814584249512,2606.941320732273,2584.468751134949
237099296,48,tess2022027120115-s0048-0000000237099296-0219-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2607.934381909127,2635.98727225277,2618.480565024749
237099296,49,tess2022057073128-s0049-0000000237099296-0221-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2637.47337663311,2664.316280170474,2641.155107617949
237099296,50,tess2022085151738-s0050-0000000237099296-0222-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2665.271823699172,2691.510354352869,2675.166921507749
237099296,51,tess2022112184951-s0051-0000000237099296-0223-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2692.954769838832,2717.534874817764,2697.841464100949
237099296,52,tess2022138205153-s0052-0000000237099296-0224-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2718.634844398573,2743.076035482901,2720.516006694149
237099296,53,tess2022164095748-s0053-0000000237099296-0226-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2743.995460114774,2768.978367668885,2754.527820583949
237099296,54,tess2022190063128-s0054-0000000237099296-0227-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2769.897802337444,2796.12806108668,2777.202363177149
237099296,55,tess2022217014003-s0055-0000000237099296-0242-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2797.098882983189,2824.262690534483,2799.876905770349
237099296,56,tess2022244194134-s0056-0000000237099296-0243-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2825.255743142619,2853.137861400244,2833.888719660149
237099296,57,tess2022273165103-s0057-0000000237099296-0245-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2853.353141023396,2882.114654715686,2856.563262253349
237099296,58,tess2022302161335-s0058-0000000237099296-0247-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2882.328546721429,2910.048506772387,2890.575076143149
237099296,59,tess2022330142927-s0059-0000000237099296-0248-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2910.263788201074,2936.687894733049,2913.249618736349
237099296,60,tess2022357055054-s0060-0000000237099296-0249-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,2936.903175839983,2962.584109818073,2947.261432626149
237099296,73,tess2023341045131-s0073-0000000237099296-0268-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3285.798540867711,3312.650400731714,3287.379571524149
237099296,74,tess2024003055635-s0074-0000000237099296-0269-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3312.864298072294,3339.570174683679,3321.391385413949
237099296,75,tess2024030031500-s0075-0000000237099296-0270-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3339.785453068923,3367.484160208473,3344.065928007149
237099296,76,tess2024058030222-s0076-0000000237099296-0271-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3367.69943766368,3394.778447874372,3378.077741896949
237099296,77,tess2024085201119-s0077-0000000237099296-0272-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3395.486773343419,3423.54981930407,3400.7522844901487
237099296,78,tess2024114025118-s0078-0000000237099296-0273-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3434.271832038658,3452.322879075667,3434.7640983799492
237099296,79,tess2024142205832-s0079-0000000237099296-0274-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3452.538152264405,3479.673738087077,3457.4386409731487
237099296,80,tess2024170053053-s0080-0000000237099296-0275-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3479.887629556755,3506.335815137137,3480.113183566349
237099296,81,tess2024196212429-s0081-0000000237099296-0276-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3506.551090373017,3533.17583181286,3514.124997456149
237099296,83,tess2024249191853-s0083-0000000237099296-0280-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3559.42579163917,3584.374572579457,3559.474082642549
237099296,84,tess2024274222008-s0084-0000000237099296-0281-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3584.588464171371,3610.340208671577,3593.485896532349
237099296,85,tess2024300212641-s0085-0000000237099296-0282-s_lc.fits,11.3372712966,2458700.16159,1700.1615900001489,2.8857877,3610.554101249176,3636.044844586664,3616.1604391255487
237104103,23,tess2020078014623-s0023-0000000237104103-0177-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,1928.10545430689,1954.875930023017,1929.5853070001408
237104103,24,tess2020106103520-s0024-0000000237104103-0180-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,1955.795353275558,1982.280984890997,1956.808165000141
237104103,25,tess2020133194932-s0025-0000000237104103-0182-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,1983.632346884127,2009.305472883379,1984.0310230001407
237104103,26,tess2020160202036-s0026-0000000237104103-0188-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2010.266564768875,2035.134221972059,2011.2538810001408
237104103,40,tess2021175071901-s0040-0000000237104103-0211-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2390.652259748995,2418.853295183948,2392.373893000141
237104103,41,tess2021204101404-s0041-0000000237104103-0212-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2419.988003281289,2446.578158664311,2424.133894000141
237104103,47,tess2021364111932-s0047-0000000237104103-0218-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2579.814662704824,2606.941342744664,2582.9338990001406
237104103,48,tess2022027120115-s0048-0000000237104103-0219-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2607.934401728021,2635.98722871635,2610.1567570001407
237104103,49,tess2022057073128-s0049-0000000237104103-0221-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2637.47332999655,2664.316182965369,2641.916758000141
237104103,50,tess2022085151738-s0050-0000000237104103-0222-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2665.271725049527,2691.510226817439,2669.139616000141
237104103,51,tess2022112184951-s0051-0000000237104103-0223-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2692.954641492686,2717.534743393757,2696.362474000141
237104103,52,tess2022138205153-s0052-0000000237104103-0224-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2718.634713391236,2743.075924505397,2719.048189000141
237104103,53,tess2022164095748-s0053-0000000237104103-0226-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2743.995350279217,2768.978297854268,2746.271047000141
237104103,54,tess2022190063128-s0054-0000000237104103-0227-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2769.897734283957,2796.128048045952,2773.493905000141
237104103,55,tess2022217014003-s0055-0000000237104103-0242-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2797.098872153537,2824.262738827983,2800.716763000141
237104103,56,tess2022244194134-s0056-0000000237104103-0243-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2825.255793550569,2853.137961073762,2827.939621000141
237104103,57,tess2022273165103-s0057-0000000237104103-0245-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2853.353241010013,2882.114781593311,2855.162479000141
237104103,59,tess2022330142927-s0059-0000000237104103-0248-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2910.263911174796,2936.687987035672,2914.145338000141
237104103,60,tess2022357055054-s0060-0000000237104103-0249-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,2936.903267794816,2962.584152743429,2941.368196000141
237104103,73,tess2023341045131-s0073-0000000237104103-0268-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3285.798654579578,3312.650474204218,3286.1910640001406
237104103,74,tess2024003055635-s0074-0000000237104103-0269-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3312.864371138101,3339.570191388579,3313.4139220001407
237104103,75,tess2024030031500-s0075-0000000237104103-0270-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3339.785469273936,3367.4841140491,3340.636780000141
237104103,76,tess2024058030222-s0076-0000000237104103-0271-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3367.699391032243,3394.778350351162,3367.859638000141
237104103,77,tess2024085201119-s0077-0000000237104103-0272-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3395.486674654484,3423.549690406872,3399.619639000141
237104103,78,tess2024114025118-s0078-0000000237104103-0273-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3434.271699308194,3452.322748987569,3435.9167830001406
237104103,79,tess2024142205832-s0079-0000000237104103-0274-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3452.538022270094,3479.673634754917,3454.0653550001407
237104103,80,tess2024170053053-s0080-0000000237104103-0275-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3479.887526505621,3506.33575840539,3481.288213000141
237104103,81,tess2024196212429-s0081-0000000237104103-0276-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3506.551034048781,3533.175832951052,3508.511071000141
237104103,82,tess2024223182411-s0082-0000000237104103-0278-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3533.391109446993,3559.245292964081,3535.733929000141
237104103,83,tess2024249191853-s0083-0000000237104103-0280-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3559.425849038327,3584.374673087324,3562.956787000141
237104103,84,tess2024274222008-s0084-0000000237104103-0281-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3584.588564946294,3610.340334308943,3585.6425020001407
237104103,85,tess2024300212641-s0085-0000000237104103-0282-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3610.554226963434,3636.044970233612,3612.8653600001408
237104103,86,tess2024326142117-s0086-0000000237104103-0283-s_lc.fits,4.537143,2458934.12245,1934.1224500001408,4.029272,3636.260252114575,3662.827396311564,3640.088218000141
237157859,74,tess2024003055635-s0074-0000000237157859-0269-s_lc.fits,9.95661537,2454969.59034,-2030.4096599998884,2.87,3312.861166768666,3339.566760112177,3316.2927936901115
237157859,80,tess2024170053053-s0080-0000000237157859-0275-s_lc.fits,9.95661537,2454969.59034,-2030.4096599998884,2.87,3479.890375354079,3506.3392288729,3485.5552549801114
237157859,81,tess2024196212429-s0081-0000000237157859-0276-s_lc.fits,9.95661537,2454969.59034,-2030.4096599998884,2.87,3506.554507271677,3533.17924676232,3515.4251010901116
237158650,40,tess2021175071901-s0040-0000000237158650-0211-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,2390.655380863102,2418.856879223523,2390.873502963952
237158650,41,tess2021204101404-s0041-0000000237158650-0212-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,2419.99159100152,2446.581424457993,2424.049665027952
237158650,53,tess2022164095748-s0053-0000000237158650-0226-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,2743.998062637038,2768.981733431972,2747.517245151952
237158650,54,tess2022190063128-s0054-0000000237158650-0227-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,2769.901170915772,2796.131577541687,2772.399366699952
237158650,74,tess2024003055635-s0074-0000000237158650-0269-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,3312.86110253721,3339.566704363674,3315.659020497952
237158650,80,tess2024170053053-s0080-0000000237158650-0275-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,3479.89044067099,3506.339293844058,3481.539830817952
237158650,81,tess2024196212429-s0081-0000000237158650-0276-s_lc.fits,4.147020258,2455003.32607,-1996.6739300000481,2.8969,3506.554572201159,3533.17929860998,3510.5689726239525
237159318,74,tess2024003055635-s0074-0000000237159318-0269-s_lc.fits,15.37563332,2455006.61329,-1993.3867100002244,3.2673,3312.86104654796,3339.566655738391,3326.582418719776
237159318,80,tess2024170053053-s0080-0000000237159318-0275-s_lc.fits,15.37563332,2455006.61329,-1993.3867100002244,3.2673,3479.890497585743,3506.33935048733,3480.338751919776
237159318,81,tess2024196212429-s0081-0000000237159318-0276-s_lc.fits,15.37563332,2455006.61329,-1993.3867100002244,3.2673,3506.554628808808,3533.179343842687,3511.0900185597757
237189544,40,tess2021175071901-s0040-0000000237189544-0211-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,2390.655331157019,2418.856837513543,2391.179941555056
237189544,41,tess2021204101404-s0041-0000000237189544-0212-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,2419.99154983357,2446.581399634987,2420.273180875056
237189544,53,tess2022164095748-s0053-0000000237189544-0226-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,2743.998012678799,2768.98168599948,2744.662799293056
237189544,54,tess2022190063128-s0054-0000000237189544-0227-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,2769.901123699813,2796.131542077156,2770.1193836980556
237189544,74,tess2024003055635-s0074-0000000237189544-0269-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,3312.861149259801,3339.566740189092,3313.435627999056
237189544,80,tess2024170053053-s0080-0000000237189544-0275-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,3479.890390252911,3506.339248325201,3479.9944231060563
237189544,81,tess2024196212429-s0081-0000000237189544-0276-s_lc.fits,0.727330983,2454965.37091,-2034.629089999944,0.9332,3506.554526748892,3533.179266982498,3506.905669477056
237191392,40,tess2021175071901-s0040-0000000237191392-0211-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,2390.655414555326,2418.856922435028,2390.7768711241006
237191392,41,tess2021204101404-s0041-0000000237191392-0212-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,2419.99163444376,2446.581467679976,2420.4722092141
237191392,53,tess2022164095748-s0053-0000000237191392-0226-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,2743.998089896151,2768.981772648336,2744.4213520141
237191392,54,tess2022190063128-s0054-0000000237191392-0227-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,2769.901210508856,2796.131622011874,2770.3372834381007
237191392,74,tess2024003055635-s0074-0000000237191392-0269-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,3312.861065575811,3339.566660816194,3312.9520976281
237191392,80,tess2024170053053-s0080-0000000237191392-0275-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,3479.890471204168,3506.339335454619,3480.3258214081006
237191392,81,tess2024196212429-s0081-0000000237191392-0276-s_lc.fits,0.539915238,2454964.55175,-2035.4482499998994,1.139,3506.554613876214,3533.179343211716,3506.7816680701
237232044,14,tess2019198215352-s0014-0000000237232044-0150-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1683.352492507069,1710.204402772788,1693.25
237232044,16,tess2019253231442-s0016-0000000237232044-0152-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1738.653622944255,1763.320728781777,1740.331356
237232044,17,tess2019279210107-s0017-0000000237232044-0161-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1764.68463691178,1789.696027309915,1787.412712
237232044,18,tess2019306063752-s0018-0000000237232044-0162-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1790.657141315002,1815.015525278107,1810.95339
237232044,19,tess2019331140908-s0019-0000000237232044-0164-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1816.084969970106,1841.150054823952,1834.494068
237232044,20,tess2019357164649-s0020-0000000237232044-0165-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1842.504212942691,1868.823225648377,1858.034746
237232044,23,tess2020078014623-s0023-0000000237232044-0177-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1928.105280366365,1954.874275184948,1928.65678
237232044,24,tess2020106103520-s0024-0000000237232044-0180-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1955.793703501206,1982.279591301891,1975.738136
237232044,25,tess2020133194932-s0025-0000000237232044-0182-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,1983.630977128319,2009.304626159391,1999.278814
237232044,26,tess2020160202036-s0026-0000000237232044-0188-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2010.265743505645,2035.134059116084,2022.819492
237232044,40,tess2021175071901-s0040-0000000237232044-0211-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2390.651824166178,2418.853641531357,2399.47034
237232044,47,tess2021364111932-s0047-0000000237232044-0218-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2579.816286072254,2606.940797923122,2587.795764
237232044,49,tess2022057073128-s0049-0000000237232044-0221-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2637.472063590804,2664.314560083713,2658.417798
237232044,50,tess2022085151738-s0050-0000000237232044-0222-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2665.270096834129,2691.50859159931,2681.958476
237232044,52,tess2022138205153-s0052-0000000237232044-0224-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2718.633409323131,2743.075148721356,2729.039832
237232044,53,tess2022164095748-s0053-0000000237232044-0226-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2743.994598481447,2768.978219570531,2752.58051
237232044,54,tess2022190063128-s0054-0000000237232044-0227-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2769.89768213555,2796.128710832674,2776.121188
237232044,57,tess2022273165103-s0057-0000000237232044-0245-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2853.354857852312,2882.11633651692,2870.2839
237232044,58,tess2022302161335-s0058-0000000237232044-0247-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2882.330221386187,2910.049751288796,2893.8245779999997
237232044,59,tess2022330142927-s0059-0000000237232044-0248-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2910.265028764715,2936.688448708868,2917.365256
237232044,60,tess2022357055054-s0060-0000000237232044-0249-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,2936.903728763994,2962.583876564503,2940.905934
237232044,73,tess2023341045131-s0073-0000000237232044-0268-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3285.799538633813,3312.650632080572,3294.0161040000003
237232044,74,tess2024003055635-s0074-0000000237232044-0269-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3312.86452852107,3339.569587477917,3317.5567819999997
237232044,76,tess2024058030222-s0076-0000000237232044-0271-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3367.698114065133,3394.77671473883,3388.178816
237232044,77,tess2024085201119-s0077-0000000237232044-0272-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3395.485034472354,3423.548052712887,3411.719494
237232044,78,tess2024114025118-s0078-0000000237232044-0273-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3434.270176320082,3452.321501454916,3435.2601720000002
237232044,79,tess2024142205832-s0079-0000000237232044-0274-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3452.536778579419,3479.673014589406,3458.80085
237232044,80,tess2024170053053-s0080-0000000237232044-0275-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3479.886911137791,3506.33587206651,3482.341528
237232044,84,tess2024274222008-s0084-0000000237232044-0281-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3584.590186514473,3610.341910770288,3600.044918
237232044,85,tess2024300212641-s0085-0000000237232044-0282-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3610.555795926718,3636.046184855825,3623.585596
237232044,86,tess2024326142117-s0086-0000000237232044-0283-s_lc.fits,23.540678,2458693.25,1693.25,4.260461,3636.261462797039,3662.827980087785,3647.126274
237320326,28,tess2020212050318-s0028-0000000237320326-0190-s_lc.fits,1.7771255,2457203.85378,203.85378000000492,1.60368,2061.854114893308,2087.101171021911,2062.727053000005
237320326,68,tess2023209231226-s0068-0000000237320326-0262-s_lc.fits,1.7771255,2457203.85378,203.85378000000492,1.60368,3154.624435399887,3182.134040081952,3155.659235500005
237913194,28,tess2020212050318-s0028-0000000237913194-0190-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,2061.852700469669,2087.10026914327,2062.424934999904
237913194,29,tess2020238165205-s0029-0000000237913194-0193-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,2088.241944785993,2114.436189399119,2092.762664999904
237913194,68,tess2023209231226-s0068-0000000237913194-0262-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,3154.621571644703,3182.133105268252,3169.752079999904
237913194,69,tess2023237165326-s0069-0000000237913194-0264-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,3182.356719012008,3208.141285745827,3184.920944999904
237913194,95,tess2025206162959-s0095-0000000237913194-0292-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,3882.53738998054,3907.544790731081,3882.6887349999038
237913194,96,tess2025232030459-s0096-0000000237913194-0293-s_lc.fits,15.168865,2458319.15055,1319.150549999904,2.0633315,3907.776736693576,3933.437803003852,3913.026464999904
237922465,28,tess2020212050318-s0028-0000000237922465-0190-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2061.851089222566,2087.098760820641,2062.9041150001476
237922465,29,tess2020238165205-s0029-0000000237922465-0193-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2088.240440915964,2114.435094263752,2096.0060310001477
237922465,30,tess2020266004630-s0030-0000000237922465-0195-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2115.886489208735,2143.208590309162,2120.832468000148
237922465,31,tess2020294194027-s0031-0000000237922465-0198-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2144.515525051463,2169.945675397741,2145.6589050001476
237922465,38,tess2021118034608-s0038-0000000237922465-0209-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2333.853013151949,2360.550703513287,2335.9949220001477
237922465,62,tess2023043185947-s0062-0000000237922465-0254-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,2988.439011653841,3014.151152633234,2989.757763000148
237922465,65,tess2023124020739-s0065-0000000237922465-0259-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,3068.737456108515,3096.628266698816,3072.512553000148
237922465,69,tess2023237165326-s0069-0000000237922465-0264-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,3182.355191549018,3208.140140590521,3188.3692590001474
237922465,95,tess2025206162959-s0095-0000000237922465-0292-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,3882.349666124499,3907.543217044974,3883.5094950001476
237922465,96,tess2025232030459-s0096-0000000237922465-0293-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,3907.775159319845,3933.433774424093,3908.3359320001477
237922465,97,tess2025258001959-s0097-0000000237922465-0294-s_lc.fits,8.275479,2458359.4884,1359.4884000001475,3.755,3933.674052485746,3988.286200592653,3941.437848000148
239154970,20,tess2019357164649-s0020-0000000239154970-0165-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,1842.50850277532,1868.828097003711,1842.5133200002106
239154970,44,tess2021284114741-s0044-0000000239154970-0215-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,2500.195917577473,2524.442650698851,2502.66262000021
239154970,45,tess2021310001228-s0045-0000000239154970-0216-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,2525.728880535508,2550.629388964229,2526.9839100002105
239154970,46,tess2021336043614-s0046-0000000239154970-0217-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,2552.007227125535,2578.706906956626,2554.7796700002104
239154970,47,tess2021364111932-s0047-0000000239154970-0218-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,2579.822202626005,2606.945635565229,2582.5754300002104
239154970,60,tess2022357055054-s0060-0000000239154970-0249-s_lc.fits,3.47447,2458078.12992,1078.1299200002104,4.4136,2936.907942467405,2962.588715693572,2936.9713700002103
239225129,74,tess2024003055635-s0074-0000000239225129-0269-s_lc.fits,24.81209946,2454989.50697,-2010.4930300000124,3.2245,3312.861130816074,3339.56626701082,3324.1083538999874
239225129,75,tess2024030031500-s0075-0000000239225129-0270-s_lc.fits,24.81209946,2454989.50697,-2010.4930300000124,3.2245,3339.781544118384,3367.480381530172,3348.9204533599877
239225129,81,tess2024196212429-s0081-0000000239225129-0276-s_lc.fits,24.81209946,2454989.50697,-2010.4930300000124,3.2245,3506.554717165524,3533.1798704209,3522.6051495799875
239225129,82,tess2024223182411-s0082-0000000239225129-0278-s_lc.fits,24.81209946,2454989.50697,-2010.4930300000124,3.2245,3533.395147340011,3559.248897931567,3547.417249039987
239287622,75,tess2024030031500-s0075-0000000239287622-0270-s_lc.fits,40.5286413,2455001.02881,-1998.971189999953,10.526,3339.781950773354,3367.480554586623,3350.8094616000462
239287622,81,tess2024196212429-s0081-0000000239287622-0276-s_lc.fits,40.5286413,2455001.02881,-1998.971189999953,10.526,3506.554191874679,3533.179512792101,3512.9240268000467
239287622,82,tess2024223182411-s0082-0000000239287622-0278-s_lc.fits,40.5286413,2455001.02881,-1998.971189999953,10.526,3533.394791256741,3559.248772978346,3553.452668100047
239289191,74,tess2024003055635-s0074-0000000239289191-0269-s_lc.fits,5.11177904,2454966.75648,-2033.2435200000182,2.96,3312.861616668668,3339.566620036092,3313.677355839982
239289191,75,tess2024030031500-s0075-0000000239289191-0270-s_lc.fits,5.11177904,2454966.75648,-2033.2435200000182,2.96,3339.781895358264,3367.480513525775,3344.348030079982
239289191,81,tess2024196212429-s0081-0000000239289191-0276-s_lc.fits,5.11177904,2454966.75648,-2033.2435200000182,2.96,3506.554251767102,3533.179566562009,3507.9249593599816
239289191,82,tess2024223182411-s0082-0000000239289191-0278-s_lc.fits,5.11177904,2454966.75648,-2033.2435200000182,2.96,3533.394844946789,3559.248810409597,3533.4838545599823
